mysql> select id, speciesid, genusid, familyid, species, genus, family from taxon where family in ('Flaviviridae','Bunyaviridae','Paramyxoviridae','Arenaviridae','Togaviridae','Herpesviridae','Poxviridae','
    '> Baculoviridae','Filoviridae','Iridoviridae','Asfarviridae','Coronaviridae','Caliciviridae','Picornaviridae','Hepeviridae','Rhabdoviridae') order by familyid,genusid,speciesid,id;
+--------+-----------+---------+----------+-----------------------------------------------------------+---------------------+-----------------+
| id     | speciesid | genusid | familyid | species                                                   | genus               | family          |
|  64311 |     64311 |   11051 |    11050 | Kedougou virus                                            | Flavivirus          | Flaviviridae    | 
|  64312 |     64312 |   11051 |    11050 | Montana myotis leukoencephalitis virus                    | Flavivirus          | Flaviviridae    | 
|  64317 |     64317 |   11051 |    11050 | Sokoluk virus                                             | Flavivirus          | Flaviviridae    | 
|  64319 |     64319 |   11051 |    11050 | Yaounde virus                                             | Flavivirus          | Flaviviridae    | 
|  64318 |     64320 |   11051 |    11050 | Zika virus                                                | Flavivirus          | Flaviviridae    | 
|  64320 |     64320 |   11051 |    11050 | Zika virus                                                | Flavivirus          | Flaviviridae    | 
|  64894 |     64894 |   11051 |    11050 | Phnom Penh bat virus                                      | Flavivirus          | Flaviviridae    | 
| 161675 |    161675 |   11051 |    11050 | Tamana bat virus                                          | Flavivirus          | Flaviviridae    | 
| 164416 |    164416 |   11051 |    11050 | Wesselsbron virus                                         | Flavivirus          | Flaviviridae    | 
| 218849 |    218849 |   11051 |    11050 | Kamiti River virus                                        | Flavivirus          | Flaviviridae    | 
| 262791 |    262791 |   11051 |    11050 | Wang Thong virus                                          | Flavivirus          | Flaviviridae    | 
| 301964 |    301964 |   11051 |    11050 | CY1014 virus                                              | Flavivirus          | Flaviviridae    | 
| 352879 |    352879 |   11051 |    11050 | CbaAr4001                                                 | Flavivirus          | Flaviviridae    | 
| 374448 |    374448 |   11051 |    11050 | Ngoye virus                                               | Flavivirus          | Flaviviridae    | 
| 390844 |    390844 |   11051 |    11050 | Culex flavivirus                                          | Flavivirus          | Flaviviridae    | 
| 390845 |    390845 |   11051 |    11050 | Aedes flavivirus                                          | Flavivirus          | Flaviviridae    | 
| 486494 |    486494 |   11051 |    11050 | Tai forest virus B3                                       | Flavivirus          | Flaviviridae    | 
| 486495 |    486495 |   11051 |    11050 | Tai forest virus B31                                      | Flavivirus          | Flaviviridae    | 
| 537023 |    537023 |   11051 |    11050 | SST-2008                                                  | Flavivirus          | Flaviviridae    | 
| 577122 |    577122 |   11051 |    11050 | T'Ho virus                                                | Flavivirus          | Flaviviridae    | 
| 631267 |    631267 |   11051 |    11050 | Chaoyang virus                                            | Flavivirus          | Flaviviridae    | 
| 638787 |    638787 |   11051 |    11050 | Chimeric Tick-borne encephalitis virus/Dengue virus 4     | Flavivirus          | Flaviviridae    | 
| 643132 |    643132 |   11051 |    11050 | Quang Binh virus                                          | Flavivirus          | Flaviviridae    | 
|  11095 |        -1 |   11095 |    11050 |                                                           | Pestivirus          | Flaviviridae    | 
|  11096 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  11098 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68613 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68614 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68615 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68616 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68617 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68618 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68619 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68620 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68621 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68622 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68624 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68625 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68626 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68627 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68628 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68629 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68630 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68631 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68632 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68633 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68634 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68635 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68636 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68637 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  68638 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
|  99465 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
| 149596 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
| 170646 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
| 217896 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
| 279150 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
| 358769 |     11096 |   11095 |    11050 | Classical swine fever virus                               | Pestivirus          | Flaviviridae    | 
